# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT v_vE
265600000 -311.892 857.44 279.004 545.547
265700000 -320.468 866.062 281.81 545.594
265800000 -315.016 860.654 280.05 545.638
265900000 -315.47 861.089 280.192 545.619
266000000 -308.652 854.405 278.017 545.753
266100000 -313.47 859.252 279.594 545.783
266200000 -313.448 859.129 279.554 545.681
266300000 -298.718 844.329 274.738 545.611
266400000 -310.392 856.043 278.55 545.65
266500000 -328.545 874.316 284.495 545.77
266600000 -300.582 846.19 275.343 545.608
266700000 -308.737 854.148 277.933 545.411
266800000 -311.651 857.194 278.924 545.542
266900000 -305.647 851.389 277.035 545.742
267000000 -321.538 867.209 282.183 545.671
267100000 -316.505 862.052 280.505 545.547
267200000 -308.119 853.688 277.783 545.569
267300000 -309.036 854.529 278.057 545.492
267400000 -310.968 856.382 278.66 545.414
267500000 -307.308 852.577 277.422 545.269
267600000 -316.168 861.421 280.3 545.252
267700000 -319.754 864.913 281.436 545.159
267800000 -315.093 860.074 279.861 544.981
267900000 -321.534 866.4 281.92 544.866
268000000 -319.314 864.274 281.228 544.96
268100000 -313.329 858.343 279.298 545.014
268200000 -297.693 842.748 274.223 545.055
268300000 -324.303 869.564 282.949 545.261
268400000 -314.487 859.782 279.766 545.294
268500000 -308.135 853.543 277.736 545.408
268600000 -314.456 859.993 279.835 545.537
268700000 -307.778 853.103 277.593 545.325
268800000 -308.852 854.154 277.935 545.302
268900000 -309.508 854.722 278.12 545.213
269000000 -321.325 866.535 281.964 545.21
269100000 -324.181 869.162 282.818 544.981
269200000 -312.075 856.987 278.857 544.912
269300000 -311.943 856.854 278.814 544.911
269400000 -315.311 860.073 279.861 544.762
269500000 -309.626 854.446 278.03 544.82
269600000 -318.176 863.065 280.835 544.889
269700000 -296.82 841.692 273.88 544.871
269800000 -320.524 865.51 281.63 544.986
269900000 -312.843 857.751 279.105 544.908
270000000 -322.167 866.965 282.104 544.798
270100000 -308.601 853.494 277.72 544.893
270200000 -314.234 859.39 279.639 545.155
270300000 -307.787 852.687 277.458 544.9
270400000 -317.953 862.834 280.759 544.882
270500000 -302.67 847.578 275.795 544.908
270600000 -324.661 869.517 282.934 544.856
270700000 -310.895 855.954 278.521 545.059
270800000 -308.816 853.901 277.853 545.085
270900000 -320.241 865.263 281.55 545.022
271000000 -313.688 858.524 279.357 544.836
271100000 -316.794 861.63 280.368 544.836
271200000 -306.996 851.91 277.205 544.914
271300000 -316.492 861.568 280.347 545.076
271400000 -296.653 841.752 273.9 545.1
271500000 -310.778 855.716 278.443 544.938
271600000 -300.463 845.362 275.074 544.899
271700000 -301.921 846.734 275.521 544.813
271800000 -304.481 849.169 276.313 544.688
271900000 -309.242 853.942 277.866 544.7
272000000 -328.608 873.286 284.16 544.678
272100000 -309.03 853.767 277.809 544.737
272200000 -311.991 856.926 278.837 544.936
272300000 -308.739 853.678 277.78 544.938
272400000 -300.951 846.082 275.308 545.131
272500000 -303.57 848.712 276.164 545.141
272600000 -303.058 848.038 275.945 544.981
272700000 -319.847 864.767 281.389 544.921
272800000 -307.797 852.74 277.475 544.943
272900000 -295.061 840.17 273.385 545.109
273000000 -314.735 859.869 279.795 545.134
273100000 -309.999 854.992 278.208 544.993
273200000 -312.237 857.17 278.916 544.932
273300000 -309.758 854.673 278.104 544.914
273400000 -321.398 866.015 281.794 544.617
273500000 -317.224 861.706 280.392 544.482
273600000 -321.05 865.276 281.554 544.226
273700000 -311.088 855.152 278.26 544.063
273800000 -306.506 850.381 276.707 543.875
273900000 -311.665 855.154 278.261 543.489
274000000 -311.248 854.722 278.12 543.474
274100000 -321.916 865.503 281.628 543.587
274200000 -309.476 853.153 277.609 543.677
274300000 -326.322 870.064 283.112 543.743
274400000 -306.817 850.903 276.877 544.086
274500000 -315.415 859.508 279.677 544.093
274600000 -297.262 841.358 273.771 544.096
274700000 -306.092 850.287 276.677 544.196
274800000 -319.027 863.32 280.918 544.293
274900000 -321.565 866.023 281.797 544.458
275000000 -305.202 849.559 276.44 544.357
275100000 -316.393 860.728 280.074 544.334
275200000 -305.985 850.423 276.721 544.438
275300000 -300.852 845.108 274.991 544.256
275400000 -309.728 853.891 277.849 544.163
275500000 -323.204 867.625 282.318 544.421
275600000 -316.329 861.102 280.196 544.773
275700000 -317.991 862.845 280.763 544.854
275800000 -315.214 860.132 279.88 544.918
275900000 -312.689 857.576 279.049 544.887
276000000 -303.196 848.121 275.972 544.924
276100000 -315.513 860.512 280.004 544.999
276200000 -315.398 860.489 279.996 545.09
276300000 -310.547 861.011 280.166 550.464
276400000 -308.536 859.811 279.776 551.275
276500000 -319.333 870.682 283.313 551.348
276600000 -316.72 867.934 282.419 551.213
276700000 -306.455 857.781 279.115 551.326
276800000 -307.332 858.65 279.398 551.319
276900000 -313.557 864.749 281.383 551.192
277000000 -300.777 851.981 277.228 551.205
277100000 -298.119 849.585 276.448 551.466
277200000 -291.873 843.162 274.358 551.289
277300000 -294.871 846.174 275.338 551.303
277400000 -309.169 860.717 280.071 551.548
277500000 -308.438 860.317 279.94 551.879
277600000 -317.879 870.011 283.095 552.131
277700000 -312.063 864.255 281.222 552.192
277800000 -313.006 865.247 281.544 552.241
277900000 -304.957 857.434 279.002 552.477
278000000 -298.965 851.563 277.092 552.597
278100000 -313.559 866.315 281.892 552.756
278200000 -318.449 871.2 283.482 552.752
278300000 -314.698 867.531 282.288 552.833
278400000 -308.444 861.325 280.268 552.882
278500000 -298.771 851.705 277.138 552.934
278600000 -320.381 873.429 284.207 553.048
278700000 -312.492 865.888 281.753 553.395
278800000 -302.404 855.695 278.436 553.291
278900000 -305.735 858.759 279.433 553.024
279000000 -299.449 852.373 277.355 552.924
279100000 -303.288 856.257 278.619 552.97
279200000 -298.816 851.771 277.16 552.955
279300000 -304.568 857.503 279.025 552.935
279400000 -305.58 858.595 279.38 553.015
279500000 -309.2 862.433 280.629 553.233
279600000 -309.798 862.904 280.782 553.106
279700000 -306.871 859.984 279.832 553.113
279800000 -301.736 854.857 278.164 553.121
279900000 -295.493 848.6 276.128 553.107
280000000 -303.493 856.624 278.739 553.13
280100000 -303.138 856.255 278.619 553.118
280200000 -299.716 852.788 277.491 553.072
280300000 -299.392 852.336 277.344 552.945
280400000 -306.828 859.838 279.784 553.01
280500000 -302.963 856.112 278.572 553.149
280600000 -303.752 856.983 278.856 553.231
280700000 -309.308 862.606 280.685 553.299
280800000 -318.466 871.72 283.651 553.254
280900000 -298.086 851.265 276.995 553.178
281000000 -294.682 847.903 275.901 553.221
281100000 -310.05 863.312 280.915 553.262
281200000 -316.942 870.132 283.134 553.19
281300000 -295.839 848.967 276.247 553.129
281400000 -284.875 838.003 272.68 553.128
281500000 -295.241 848.436 276.074 553.194
281600000 -318.646 871.613 283.616 552.967
281700000 -302.571 855.462 278.361 552.891
281800000 -312.139 865.108 281.499 552.969
281900000 -306.549 859.613 279.711 553.065
282000000 -301.286 854.311 277.986 553.024
282100000 -292.334 845.378 275.079 553.044
282200000 -314.719 868.328 282.547 553.609
282300000 -315.7 869.229 282.84 553.529
282400000 -305.236 858.586 279.377 553.35
282500000 -304.465 857.621 279.063 553.156
282600000 -317.144 870.42 283.228 553.276
282700000 -304.691 857.902 279.154 553.211
282800000 -311.691 864.855 281.417 553.164
282900000 -316.882 870.162 283.144 553.28
283000000 -308.349 861.64 280.371 553.291
283100000 -302.203 855.663 278.426 553.46
283200000 -315.235 868.785 282.696 553.55
283300000 -301.177 854.721 278.119 553.543
283400000 -303.194 856.659 278.75 553.465
283500000 -304.531 857.97 279.177 553.439
283600000 -309.714 863.187 280.874 553.473
283700000 -301.965 855.449 278.356 553.484
283800000 -311.945 865.312 281.566 553.367
283900000 -319.212 872.802 284.003 553.59
284000000 -311.997 865.644 281.674 553.647
284100000 -306.217 859.69 279.736 553.474
284200000 -307.53 860.868 280.12 553.338
284300000 -316.023 869.233 282.841 553.209
284400000 -303.915 857.146 278.909 553.231
284500000 -302.507 855.705 278.44 553.198
284600000 -303.981 857.331 278.969 553.35
284700000 -304.146 857.548 279.039 553.403
284800000 -325.621 879.016 286.025 553.396
284900000 -306.924 860.429 279.977 553.505
285000000 -289.121 842.701 274.208 553.58
285100000 -296.216 849.669 276.476 553.454
285200000 -312.338 865.814 281.729 553.476
285300000 -299.484 853.091 277.589 553.607
285400000 -305.402 859.092 279.542 553.69
285500000 -307.08 860.719 280.071 553.639
285600000 -304.713 858.294 279.282 553.581
285700000 -301.776 855.624 278.413 553.848
285800000 -311.641 865.444 281.609 553.803
285900000 -293.977 847.939 275.913 553.962
286000000 -299.686 853.591 277.752 553.905
286100000 -297.998 851.97 277.224 553.973
286200000 -301.053 855.001 278.211 553.948
286300000 -305.103 858.993 279.51 553.89
286400000 -305.06 858.832 279.457 553.772
286500000 -312.252 865.95 281.773 553.698
286600000 -300.295 853.991 277.882 553.696
286700000 -312.544 866.276 281.879 553.732
286800000 -315.42 870.06 283.111 554.64
286900000 -315.217 869.707 282.996 554.49
287000000 -310.44 864.883 281.426 554.443
287100000 -300.546 854.975 278.202 554.429
287200000 -300.508 855.012 278.214 554.504
287300000 -298.139 852.863 277.515 554.725
287400000 -295.289 850.023 276.591 554.734
287500000 -311.73 866.625 281.993 554.895
287600000 -312.223 867.231 282.19 555.008
287700000 -314.926 869.362 282.883 554.436
287800000 -302.393 856.882 278.823 554.488
287900000 -306.728 861.157 280.214 554.429
288000000 -307.452 861.808 280.426 554.356
288100000 -308.128 862.387 280.614 554.259
288200000 -302.56 857.003 278.862 554.443
288300000 -315.026 869.536 282.94 554.51
288400000 -307.91 862.326 280.594 554.415
288500000 -308.687 863.118 280.852 554.432
288600000 -300.383 854.818 278.151 554.435
288700000 -311.83 866.34 281.9 554.51
288800000 -299.711 854.237 277.962 554.526
288900000 -289.342 843.93 274.608 554.588
289000000 -304.935 859.559 279.694 554.624
289100000 -297.974 852.798 277.494 554.824
289200000 -305.693 860.451 279.984 554.758
289300000 -309.118 863.792 281.071 554.674
289400000 -286.702 842.325 274.086 555.623
289500000 -305.465 861.856 280.441 556.391
289600000 -302.832 859.385 279.637 556.553
289700000 -299.685 856.245 278.615 556.56
289800000 -295.545 852.183 277.294 556.638
289900000 -311.061 867.732 282.353 556.671
290000000 -297.507 854.47 278.038 556.964
290100000 -307.757 864.739 281.379 556.982
290200000 -303.709 860.651 280.049 556.941
290300000 -301.484 858.378 279.309 556.894
290400000 -302.011 858.994 279.51 556.983
290500000 -302.082 859.192 279.574 557.109
290600000 -308.124 864.965 281.453 556.841
290700000 -296.792 853.473 277.713 556.681
290800000 -312.785 869.566 282.95 556.781
290900000 -322.43 879.229 286.094 556.799
291000000 -299.229 856.014 278.54 556.785
291100000 -301.858 858.507 279.351 556.649
291200000 -289.793 846.433 275.423 556.64
291300000 -304.748 861.444 280.307 556.696
291400000 -300.705 857.33 278.968 556.625
291500000 -299.069 855.498 278.372 556.43
291600000 -308.183 864.59 281.331 556.407
291700000 -304.446 860.816 280.103 556.37
291800000 -303.868 860.354 279.952 556.486
291900000 -299.429 855.988 278.532 556.559
292000000 -299.669 856.119 278.575 556.45
292100000 -304.394 860.919 280.136 556.525
292200000 -316.69 873.094 284.098 556.404
292300000 -316.264 872.735 283.981 556.471
292400000 -299.362 855.869 278.493 556.507
292500000 -304.946 861.575 280.35 556.629
292600000 -292.131 848.965 276.247 556.834
292700000 -300.892 857.918 279.16 557.027
292800000 -293.736 850.856 276.862 557.121
292900000 -311.334 868.342 282.551 557.008
293000000 -309.186 866.3 281.887 557.114
293100000 -312.423 869.593 282.959 557.17
293200000 -314.499 871.61 283.615 557.111
293300000 -308.775 865.923 281.764 557.147
293400000 -301.922 859.188 279.573 557.266
293500000 -280.065 837.141 272.399 557.076
293600000 -294.606 851.695 277.135 557.089
293700000 -295.684 852.722 277.469 557.038
293800000 -300.77 857.907 279.156 557.137
293900000 -313.557 870.667 283.308 557.11
294000000 -314.922 871.941 283.723 557.018
294100000 -287.331 844.252 274.713 556.921
294200000 -299.43 856.288 278.629 556.858
294300000 -305.621 862.533 280.661 556.911
294400000 -310.253 867.21 282.183 556.956
294500000 -297.578 854.439 278.028 556.861
294600000 -301.69 858.349 279.3 556.66
294700000 -302.114 858.634 279.393 556.52
294800000 -311.614 868.189 282.502 556.576
294900000 -308.628 865.302 281.562 556.674
295000000 -308.019 864.612 281.338 556.593
295100000 -309.362 865.998 281.789 556.636
295200000 -310.039 866.706 282.019 556.667
295300000 -317.998 874.774 284.644 556.776
295400000 -309.992 866.717 282.023 556.725
295500000 -305.974 862.768 280.738 556.794
295600000 -312.051 868.363 282.558 556.312
295700000 -310.273 866.546 281.967 556.273
295800000 -304.298 860.396 279.966 556.098
295900000 -297.975 853.888 277.849 555.913
296000000 -310.657 866.483 281.947 555.826
296100000 -294.013 850.058 276.602 556.045
296200000 -305.309 861.604 280.359 556.295
296300000 -296.582 853.003 277.56 556.421
296400000 -307.268 863.747 281.057 556.479
296500000 -298.629 855.091 278.24 556.461
296600000 -302.638 858.888 279.475 556.249
296700000 -303.244 859.444 279.656 556.2
296800000 -328.449 884.644 287.856 556.195
296900000 -298.501 854.807 278.148 556.306
297000000 -303.119 859.433 279.653 556.314
297100000 -306.134 862.482 280.645 556.348
297200000 -291.491 847.75 275.851 556.259
297300000 -301.718 858.081 279.213 556.363
297400000 -296.633 852.997 277.558 556.363
297500000 -303.622 860.016 279.842 556.394
297600000 -302.85 859.326 279.618 556.476
297700000 -304.566 861.072 280.186 556.506
297800000 -310.001 866.608 281.987 556.607
297900000 -306.469 862.919 280.787 556.45
298000000 -300.603 857.132 278.904 556.529
298100000 -319.192 875.629 284.923 556.437
298200000 -309.823 866.197 281.854 556.375
298300000 -307.465 863.75 281.057 556.285
298400000 -312.4 868.738 282.68 556.338
298500000 -308.528 864.899 281.431 556.372
298600000 -307.104 863.547 280.991 556.443
298700000 -307.956 864.467 281.291 556.511
298800000 -304.629 860.93 280.14 556.302
298900000 -309.807 866.23 281.864 556.423
299000000 -301.9 858.356 279.302 556.456
299100000 -302.278 858.847 279.462 556.568
299200000 -314.317 870.971 283.407 556.654
299300000 -305.716 862.44 280.631 556.724
299400000 -297.987 854.906 278.18 556.919
299500000 -300.316 857.114 278.898 556.798
299600000 -300.161 856.745 278.778 556.584
299700000 -314.124 870.662 283.307 556.539
299800000 -296.467 852.877 277.52 556.41
299900000 -311.975 868.224 282.513 556.249
300000000 -299.803 856.074 278.56 556.271
300100000 -291.413 847.535 275.781 556.122
300200000 -305.778 861.881 280.449 556.103
300300000 -292.53 848.539 276.108 556.009
300400000 -296.698 853.021 277.566 556.323
300500000 -301.789 858.499 279.349 556.71
300600000 -300.255 857.04 278.874 556.784
300700000 -293.26 850.125 276.624 556.866
300800000 -291.107 848.11 275.968 557.003
300900000 -302.011 859.061 279.532 557.051
301000000 -301.573 858.707 279.416 557.133
301100000 -285.985 843.092 274.336 557.107
301200000 -285.551 842.517 274.148 556.967
301300000 -304.137 860.943 280.144 556.806
301400000 -302.551 859.248 279.593 556.697
301500000 -300.964 857.76 279.108 556.796
301600000 -296.118 852.871 277.518 556.753
301700000 -290.887 847.603 275.803 556.716
301800000 -292.902 849.66 276.473 556.758
301900000 -293.624 850.406 276.716 556.783
302000000 -294.474 851.445 277.053 556.971
302100000 -299.517 856.537 278.71 557.02
302200000 -292.911 849.978 276.576 557.067
302300000 -303.169 860.301 279.935 557.132
302400000 -301.426 858.626 279.39 557.2
302500000 -303.021 860.295 279.933 557.274
302600000 -307.244 864.525 281.309 557.281
302700000 -301.33 858.665 279.403 557.336
302800000 -301.818 859.215 279.582 557.397
302900000 -312.875 870.358 283.207 557.483
303000000 -306.561 863.922 281.113 557.361
303100000 -299.676 856.998 278.86 557.321
303200000 -298.999 856.276 278.626 557.277
303300000 -299.897 857.024 278.869 557.126
303400000 -308.685 865.902 281.758 557.217
303500000 -319.17 876.518 285.212 557.349
303600000 -308.737 866.05 281.806 557.313
303700000 -294.174 851.394 277.037 557.22
303800000 -289.591 846.981 275.601 557.391
303900000 -311.783 869.142 282.812 557.359
304000000 -281.429 838.672 272.897 557.243
304100000 -299.788 857.077 278.886 557.289
304200000 -299.416 856.817 278.802 557.402
304300000 -290.245 847.761 275.855 557.516
304400000 -318.705 876.182 285.103 557.477
304500000 -300.552 858.19 279.248 557.638
304600000 -289.566 847.321 275.712 557.756
304700000 -298.247 855.925 278.511 557.678
304800000 -287.389 845.122 274.996 557.733
304900000 -297.831 855.72 278.444 557.889
305000000 -299.559 857.561 279.044 558.003
305100000 -309.996 868.041 282.454 558.045
305200000 -311.566 869.607 282.963 558.04
305300000 -304.432 862.287 280.581 557.854
305400000 -311.26 869.086 282.794 557.826
305500000 -297.068 855.01 278.213 557.942
305600000 -307.875 865.863 281.745 557.988
305700000 -299.215 857.252 278.943 558.037
305800000 -290.214 848.391 276.06 558.177
305900000 -308.253 866.372 281.911 558.118
306000000 -300.701 858.793 279.444 558.092
306100000 -298.836 856.933 278.839 558.096
306200000 -293.732 851.94 277.215 558.208
306300000 -304.766 863.237 280.89 558.471
306400000 -293.974 852.604 277.431 558.63
306500000 -300.617 859.322 279.616 558.704
306600000 -302.203 860.844 280.112 558.642
306700000 -299.048 857.642 279.07 558.594
306800000 -298.473 856.974 278.853 558.502
306900000 -297.195 855.775 278.462 558.58
307000000 -293.382 852.007 277.236 558.626
307100000 -313.259 871.915 283.714 558.656
307200000 -302.06 860.561 280.02 558.501
307300000 -296.392 854.913 278.182 558.521
307400000 -293.406 851.879 277.195 558.473
307500000 -304.789 863.149 280.862 558.36
307600000 -320.83 879.238 286.097 558.408
307700000 -292.202 850.613 276.783 558.412
307800000 -318.938 877.518 285.538 558.581
307900000 -300.369 859.028 279.521 558.658
308000000 -299.036 857.764 279.11 558.728
308100000 -296.796 855.673 278.429 558.877
308200000 -300.901 859.642 279.721 558.741
308300000 -304.195 863.113 280.85 558.919
308400000 -297.486 856.432 278.676 558.946
308500000 -297.876 856.904 278.83 559.027
308600000 -302.068 861.053 280.18 558.986
308700000 -295.713 854.666 278.102 558.953
308800000 -300.652 859.519 279.681 558.867
308900000 -308.266 867.169 282.17 558.903
309000000 -303.598 862.659 280.702 559.061
309100000 -297.765 856.895 278.827 559.13
309200000 -302.504 861.66 280.377 559.155
309300000 -309.884 869.033 282.777 559.149
309400000 -307.269 866.567 281.974 559.298
309500000 -305.951 865.195 281.528 559.244
309600000 -299.361 858.438 279.329 559.077
309700000 -304.934 863.715 281.046 558.78
309800000 -301.671 860.004 279.839 558.333
309900000 -318.806 877.103 285.402 558.297
310000000 -310.186 868.488 282.599 558.303
310100000 -307.613 866.074 281.814 558.461
310200000 -284.027 842.452 274.127 558.426
310300000 -297.038 855.358 278.327 558.319
310400000 -289.903 848.293 276.028 558.39
310500000 -317.394 875.937 285.023 558.543
310600000 -307.418 866.034 281.801 558.616
310700000 -302.483 861.011 280.166 558.528
310800000 -306.204 864.758 281.385 558.554
310900000 -301.722 860.322 279.942 558.6
311000000 -296.528 855.114 278.247 558.586
311100000 -301.377 859.996 279.836 558.619
311200000 -303.968 862.663 280.704 558.695
311300000 -299.237 858.037 279.199 558.8
311400000 -299.622 858.539 279.362 558.917
311500000 -309.784 868.863 282.721 559.079
311600000 -294.733 854.174 277.941 559.44
311700000 -298.77 858.417 279.322 559.646
311800000 -302.968 862.824 280.756 559.855
311900000 -294.351 854.362 278.003 560.011
312000000 -294.13 854.08 277.911 559.95
312100000 -296.091 856.047 278.551 559.956
312200000 -293.347 853.234 277.636 559.887
312300000 -294.35 854.289 277.979 559.939
312400000 -295.232 855.156 278.261 559.924
312500000 -303.777 863.754 281.059 559.978
312600000 -303.989 864.205 281.205 560.216
312700000 -295.161 855.685 278.433 560.524
312800000 -290.335 851.837 277.181 561.502
312900000 -300.68 862.422 280.625 561.742
313000000 -297.225 859.212 279.581 561.987
313100000 -294.384 856.278 278.626 561.894
313200000 -304.379 866.055 281.808 561.676
313300000 -309.578 871.339 283.527 561.761
313400000 -297.753 859.501 279.675 561.748
313500000 -307.118 868.833 282.711 561.715
313600000 -296.757 858.548 279.365 561.791
313700000 -299.048 860.886 280.126 561.839
313800000 -308.57 870.502 283.255 561.932
313900000 -293.596 855.683 278.433 562.087
314000000 -298.711 860.8 280.098 562.09
314100000 -300.966 863.103 280.847 562.137
314200000 -297.469 859.762 279.76 562.293
314300000 -284.141 846.564 275.465 562.423
314400000 -293.398 855.731 278.448 562.334
314500000 -309.991 872.205 283.809 562.214
314600000 -290.8 853.026 277.568 562.226
314700000 -289.768 852.219 277.305 562.451
314800000 -295.498 858.247 279.267 562.749
314900000 -292.623 855.326 278.316 562.704
315000000 -295.757 858.449 279.332 562.692
315100000 -299.662 862.383 280.613 562.721
315200000 -310.213 872.89 284.032 562.677
315300000 -313.874 876.283 285.136 562.409
315400000 -301.465 863.491 280.973 562.026
315500000 -298.862 860.773 280.089 561.912
315600000 -291.801 853.778 277.813 561.976
315700000 -294.009 856.023 278.543 562.014
315800000 -301.552 863.567 280.998 562.015
315900000 -286.091 847.82 275.874 561.729
316000000 -301.051 862.675 280.708 561.624
316100000 -291.822 853.591 277.752 561.769
316200000 -288.865 850.64 276.791 561.775
316300000 -305.49 867.268 282.202 561.777
316400000 -291.988 853.69 277.784 561.701
316500000 -297.853 859.625 279.715 561.772
316600000 -309.309 871.02 283.423 561.711
316700000 -303.265 864.836 281.411 561.571
316800000 -302.153 863.711 281.045 561.558
316900000 -305.657 867.268 282.202 561.61
317000000 -308.966 870.635 283.298 561.669
317100000 -293.741 855.48 278.367 561.74
317200000 -305.309 867.177 282.173 561.869
317300000 -291.375 853.416 277.695 562.042
317400000 -292.514 854.538 278.06 562.023
317500000 -296.411 858.32 279.291 561.909
317600000 -301.895 863.679 281.034 561.784
317700000 -299.441 861.209 280.231 561.768
317800000 -304.224 865.973 281.781 561.749
317900000 -298.12 859.733 279.75 561.612
318000000 -294.479 856.118 278.574 561.639
318100000 -286.448 847.914 275.905 561.466
318200000 -286.49 847.916 275.905 561.426
318300000 -298.37 859.78 279.766 561.41
318400000 -311.343 872.666 283.959 561.323
318500000 -301.008 862.416 280.623 561.408
318600000 -296.937 858.168 279.241 561.231
318700000 -296.643 857.686 279.084 561.042
318800000 -300.076 861.03 280.173 560.954
318900000 -306.51 867.459 282.264 560.95
319000000 -299.894 860.751 280.082 560.857
319100000 -300.788 861.64 280.371 560.851
319200000 -304.12 865.004 281.466 560.884
319300000 -308.244 869.071 282.789 560.827
319400000 -292.286 853.061 277.579 560.774
319500000 -302.484 863.46 280.963 560.976
319600000 -298.511 859.593 279.705 561.081
319700000 -290.138 851.433 277.05 561.295
319800000 -302.729 864.042 281.152 561.313
319900000 -299.255 860.603 280.034 561.349
320000000 -304.863 866.095 281.82 561.232
320100000 -302.56 864.29 281.233 561.73
320200000 -295.958 857.953 279.171 561.996
320300000 -299.365 861.451 280.309 562.086
320400000 -302.137 864.235 281.215 562.098
320500000 -292.247 854.375 278.007 562.129
320600000 -285.588 847.839 275.88 562.251
320700000 -291.335 853.552 277.739 562.218
320800000 -306.136 868.297 282.537 562.162
320900000 -288.235 850.532 276.756 562.296
321000000 -294.765 857.13 278.903 562.365
321100000 -292.099 854.518 278.054 562.419
321200000 -297.354 859.79 279.769 562.436
321300000 -299.92 862.31 280.589 562.39
321400000 -295.551 857.985 279.182 562.435
321500000 -295.169 857.542 279.037 562.374
321600000 -300.617 862.894 280.779 562.277
321700000 -296.781 858.943 279.493 562.162
321800000 -300.584 863.257 280.897 562.673
321900000 -302.686 866.064 281.81 563.378
322000000 -313.721 877.109 285.404 563.388
322100000 -288.854 852.337 277.344 563.483
322200000 -287.836 851.214 276.978 563.378
322300000 -301.188 864.511 281.305 563.323
322400000 -297.484 860.984 280.158 563.5
322500000 -291.547 855.162 278.263 563.615
322600000 -295.02 858.728 279.423 563.708
322700000 -296.342 859.989 279.834 563.647
322800000 -298.874 862.623 280.691 563.749
322900000 -313.655 877.414 285.503 563.759
323000000 -294.646 858.326 279.292 563.679
323100000 -299.01 862.625 280.691 563.615
323200000 -298.682 862.189 280.55 563.507
323300000 -298.44 861.921 280.462 563.481
323400000 -305.961 869.589 282.957 563.628
323500000 -293.083 856.858 278.815 563.775
323600000 -288.437 852.22 277.306 563.783
323700000 -299.217 862.483 280.645 563.266
323800000 -303.958 866.703 282.018 562.745
323900000 -302.619 865.344 281.576 562.725
324000000 -309.253 872.007 283.744 562.755
324100000 -307.183 869.989 283.088 562.805
324200000 -286.071 849.014 276.263 562.944
324300000 -286.623 849.737 276.498 563.114
324400000 -295.817 858.901 279.48 563.084
324500000 -283.184 846.359 275.398 563.175
324600000 -302.716 865.954 281.775 563.239
324700000 -287.693 851.026 276.917 563.333
324800000 -309.354 872.679 283.963 563.325
324900000 -312.901 876.265 285.13 563.364
325000000 -292.883 856.25 278.617 563.367
325100000 -285.528 848.799 276.192 563.27
325200000 -284.89 848.246 276.012 563.355
325300000 -304.812 868.595 282.634 563.782
325400000 -302.988 866.945 282.097 563.957
325500000 -292.998 856.969 278.851 563.971
325600000 -297.977 861.991 280.485 564.014
325700000 -309.809 873.83 284.337 564.021
325800000 -283.337 847.347 275.72 564.01
325900000 -292.663 856.672 278.754 564.009
326000000 -311.54 875.326 284.824 563.787
326100000 -304.372 868.227 282.514 563.855
326200000 -298.868 862.792 280.746 563.925
326300000 -299.591 863.479 280.969 563.888
326400000 -291.493 855.418 278.346 563.925
326500000 -301.468 865.626 281.668 564.158
326600000 -295.992 859.977 279.83 563.984
326700000 -297.151 860.802 280.098 563.651
326800000 -292.641 856.109 278.571 563.469
326900000 -299.101 862.497 280.65 563.396
327000000 -283.517 846.727 275.518 563.209
327100000 -287.729 850.861 276.864 563.132
327200000 -301.536 864.614 281.338 563.077
327300000 -296.84 860.175 279.894 563.335
327400000 -292.957 856.283 278.628 563.326
327500000 -290.476 853.715 277.792 563.239
327600000 -298.744 862.146 280.536 563.402
327700000 -301.188 864.783 281.394 563.595
327800000 -295.02 858.719 279.42 563.698
327900000 -292.076 855.798 278.47 563.723
328000000 -301.458 865.102 281.497 563.644
328100000 -284.775 848.339 276.043 563.564
328200000 -291.467 854.956 278.196 563.489
328300000 -295.526 859.003 279.513 563.476
328400000 -312.502 875.977 285.036 563.475
328500000 -282.672 846.097 275.313 563.426
328600000 -289.708 853.083 277.587 563.376
328700000 -294.315 857.6 279.056 563.285
328800000 -291.165 854.426 278.023 563.261
328900000 -307.36 870.643 283.3 563.284
329000000 -287.971 851.436 277.05 563.465
329100000 -302.973 866.508 281.955 563.536
329200000 -292.728 856.195 278.599 563.467
329300000 -309.036 872.352 283.856 563.316
329400000 -286.4 849.714 276.49 563.314
329500000 -310.794 874.046 284.408 563.251
329600000 -302.951 865.969 281.779 563.018
329700000 -303.352 866.291 281.884 562.939
329800000 -298.995 861.89 280.452 562.895
329900000 -311.652 874.61 284.591 562.958
330000000 -301.239 864.352 281.253 563.113
330100000 -308.398 871.516 283.584 563.118
330200000 -306.535 869.774 283.018 563.24
330300000 -297.213 860.587 280.028 563.375
330400000 -307.324 870.554 283.271 563.23
330500000 -295.072 858.269 279.274 563.198
330600000 -295.304 858.494 279.347 563.19
330700000 -307.937 871.202 283.482 563.265
330800000 -302.132 865.304 281.563 563.171
330900000 -298.996 862.139 280.533 563.143
331000000 -309.373 872.246 283.822 562.874
331100000 -296.621 859.002 279.512 562.381
331200000 -286.079 848.389 276.059 562.31
331300000 -299.534 861.918 280.461 562.384
331400000 -304.454 866.886 282.078 562.432
331500000 -311.778 874.083 284.42 562.305
331600000 -303.818 866.058 281.809 562.241
331700000 -302.932 864.923 281.439 561.991
331800000 -292.497 854.404 278.016 561.907
331900000 -297.239 859.011 279.516 561.772
