step,pe,ke,temp
3384000,-16.706381,21.782655,292.30517
3385000,-14.024696,15.237877,204.47968
3386000,-15.224784,17.693812,237.4363
3387000,-14.454083,16.030481,215.11576
3388000,-17.389602,20.402226,273.78096
3389000,-14.17435,20.143128,270.30408
3390000,-10.807758,17.671368,237.13511
3391000,-13.940628,23.012007,308.80206
3392000,-11.272666,18.905137,253.69127
3393000,-14.000375,19.693198,264.2664
3394000,-12.466725,21.756103,291.94886
3395000,-13.35279,21.292709,285.7305
3396000,-9.6222225,17.491573,234.72241
3397000,-11.18133,19.242324,258.21603
3398000,-10.596258,18.725042,251.27455
3399000,-8.6288696,17.004565,228.18716
3400000,-21.247391,26.380878,354.00952
3401000,-16.783731,20.063681,269.23796
3402000,-15.426625,18.201167,244.24457
3403000,-15.367021,19.065242,255.83975
3404000,-19.133472,24.925262,334.47636
3405000,-12.228495,16.779532,225.16741
3406000,-12.435794,22.351569,299.93953
3407000,-15.488667,23.005705,308.71749
3408000,-14.421566,21.628896,290.24185
3409000,-11.311515,20.864932,279.99009
3410000,-15.342822,21.042664,282.37511
3411000,-14.795366,20.602986,276.47499
3412000,-7.2795973,15.324598,205.6434
3413000,-19.025701,24.584053,329.89762
3414000,-13.767176,20.141473,270.28187
3415000,-14.483601,22.595683,303.21533
3416000,-9.8325751,17.538378,235.35049
3417000,-7.5610652,17.62492,236.51182
3418000,-16.771977,24.600186,330.11411
3419000,-12.925954,21.195451,284.42538
3420000,-10.762892,24.860097,333.60189
3421000,-8.2276027,22.537989,302.44114
3422000,-7.9083352,20.946427,281.08369
3423000,-10.418315,26.211798,351.7406
3424000,-12.544604,25.97855,348.6106
3425000,-10.108372,23.088165,309.82403
3426000,-15.350363,27.491696,368.91577
3427000,-10.654134,24.789713,332.6574
3428000,-16.74549,28.087865,376.91587
3429000,-12.546482,22.366019,300.13343
3430000,-12.500865,21.093256,283.05402
3431000,-13.31514,22.483051,301.7039
3432000,-7.7291758,19.089439,256.16445
3433000,-11.797468,19.771076,265.31146
3434000,-11.507749,21.398498,287.15011
3435000,-8.9836072,19.256408,258.40503
3436000,-10.400067,17.500938,234.84808
3437000,-12.650169,21.996777,295.17851
3438000,-9.4594416,22.319777,299.51291
3439000,-7.6927993,19.685898,264.16843
3440000,-10.841644,24.288152,325.92687
3441000,-10.678213,23.438707,314.52801
3442000,-8.5643814,22.539216,302.45759
3443000,-10.693882,24.68084,331.19641
3444000,-16.199365,29.470234,395.46611
3445000,-7.6970572,21.054825,282.53829
3446000,-12.061824,23.368307,313.58331
3447000,-15.948673,22.611864,303.43247
3448000,-11.690508,20.606795,276.5261
3449000,-11.096894,18.540305,248.79553
3450000,-10.47709,19.627847,263.38944
3451000,-13.373149,22.730709,305.02727
3452000,-16.54423,25.294151,339.42654
3453000,-19.138355,26.932789,361.4157
3454000,-9.5470254,17.974692,241.20547
3455000,-16.571269,27.119914,363.92677
3456000,-15.421365,22.642076,303.83789
3457000,-10.605113,19.06877,255.88709
3458000,-14.14998,21.208408,284.59926
3459000,-11.598062,18.581425,249.34732
3460000,-15.578888,21.390656,287.04487
3461000,-15.65005,22.061427,296.04606
3462000,-14.419262,21.980208,294.95617
3463000,-15.484456,22.817585,306.19308
3464000,-14.824797,18.61506,249.79868
3465000,-20.595257,23.734138,318.49246
3466000,-14.134177,19.352086,259.68896
3467000,-18.624628,26.913816,361.1611
3468000,-14.108716,20.409378,273.87694
3469000,-16.022751,22.616739,303.49789
3470000,-17.571762,23.739581,318.5655
3471000,-14.835634,23.124359,310.30974
3472000,-7.5343965,21.667889,290.76511
3473000,-7.8708542,25.301491,339.52503
3474000,-7.6707113,24.017417,322.29383
3475000,-5.5358571,22.044251,295.81557
3476000,-10.295621,26.771407,359.25009
3477000,-7.8761095,25.243087,338.7413
3478000,-10.393302,25.741886,345.43477
3479000,-11.67596,25.092119,336.71544
3480000,-10.213829,24.281838,325.84214
3481000,-8.9233126,19.886129,266.85537
3482000,-13.897652,25.016968,335.70697
3483000,-9.2101138,22.695486,304.5546
3484000,-7.5120334,25.102565,336.85561
3485000,-6.5620013,23.787669,319.21079
3486000,-1.8697037,23.479711,315.07825
3487000,-2.7893629,26.55139,356.29764
3488000,-8.4169773,27.83248,373.48882
3489000,-6.4316074,27.231641,365.42605
3490000,-3.4370174,22.33901,299.771
3491000,-3.9553684,25.310641,339.64782
3492000,3.5861319,15.972425,214.33671
3493000,-2.2784776,24.142523,323.97265
3494000,-1.273729,24.076325,323.08432
3495000,0.1294794,28.076881,376.76847
3496000,-3.561743,35.76524,479.93987
3497000,0.86938438,32.641273,438.01883
3498000,5.5841209,27.966328,375.28494
3499000,2.1250916,31.353873,420.74298
3500000,-0.92306352,31.727881,425.76186
3501000,4.8470956,21.260332,285.29603
3502000,3.5280524,23.434533,314.472
3503000,-5.1561409,30.597043,410.58696
3504000,0.80835626,23.723649,318.3517
3505000,-1.0245621,26.000173,348.90077
3506000,4.6534405,20.674467,277.4342
3507000,-2.5445238,27.913221,374.57229
3508000,-5.9986875,28.200075,378.42164
3509000,-4.8079457,22.596757,303.22975
3510000,-4.9403508,20.967127,281.36146
3511000,-5.3003184,18.763148,251.7859
3512000,-9.6933639,23.088089,309.82302
3513000,-11.987809,28.367393,380.66691
3514000,-11.217155,21.208926,284.6062
3515000,-14.59255,22.778645,305.67053
3516000,-12.772964,21.460137,287.97725
3517000,-20.465434,27.309675,366.4732
3518000,-14.10675,19.84575,266.31351
3519000,-17.284455,22.337875,299.75577
3520000,-18.308569,21.370413,286.77323
3521000,-16.780893,20.415423,273.95805
3522000,-13.641873,18.88074,253.36389
3523000,-15.293406,19.425133,260.66919
3524000,-11.290445,21.15833,283.92725
3525000,-10.816548,19.204142,257.70367
3526000,-12.111856,21.981041,294.96735
3527000,-14.104344,21.399765,287.1671
3528000,-11.298934,19.334577,259.45399
3529000,-14.26048,21.455504,287.91508
3530000,-13.031029,20.576455,276.11897
3531000,-17.398148,24.637944,330.62079
3532000,-13.049759,18.475409,247.92468
3533000,-16.388034,20.861312,279.94152
3534000,-14.193963,19.577503,262.71387
3535000,-12.021794,21.937146,294.37831
3536000,-16.257646,25.498806,342.17285
3537000,-15.162856,24.040752,322.60696
3538000,-11.164049,17.490483,234.70778
3539000,-12.739971,24.65569,330.85892
3540000,-8.2001671,20.3502,273.08282
3541000,-12.464558,23.943885,321.3071
3542000,-12.647428,23.076363,309.66566
3543000,-10.642135,19.125722,256.65134
3544000,-11.542769,21.145555,283.75582
3545000,-10.908766,20.330893,272.82373
3546000,-9.5772023,20.386499,273.56992
3547000,-13.065236,20.915762,280.67219
3548000,-16.255177,25.838367,346.72947
3549000,-7.9216183,22.303066,299.28865
3550000,-9.6447337,22.53487,302.39927
3551000,-12.160024,26.246967,352.21254
3552000,-11.627333,26.295805,352.86791
3553000,-8.8596182,24.653037,330.82332
3554000,-1.9379574,17.732823,237.95979
3555000,-3.9323109,20.116748,269.95008
3556000,-3.0965085,21.347315,286.46328
3557000,-9.9698249,28.996228,389.10535
3558000,-11.486804,32.094786,430.68542
3559000,-5.6352702,28.3945,381.03065
3560000,-4.0380831,31.50069,422.71315
3561000,-1.8112656,23.652308,317.39437
3562000,-4.756816,23.186998,311.15029
3563000,-6.5864094,23.336695,313.15911
3564000,-8.5144097,24.922511,334.43943
3565000,-10.320329,22.934985,307.76849
3566000,-13.998524,26.948185,361.6223
3567000,-11.983872,22.31279,299.41915
3568000,-16.183318,25.616128,343.74721
3569000,-12.4355,20.642734,277.00838
3570000,-12.95753,21.876956,293.57062
3571000,-9.4938732,18.531711,248.6802
3572000,-8.3920648,17.93831,240.71726
3573000,-13.884431,24.398424,327.40663
3574000,-7.4042711,16.967664,227.69199
3575000,-12.518259,17.945271,240.81066
3576000,-15.346577,20.691302,277.66013
3577000,-10.729197,19.622777,263.3214
3578000,-11.734819,18.653801,250.31855
3579000,-14.250167,18.418512,247.16117
3580000,-15.400597,20.352659,273.11581
3581000,-14.917665,17.858729,239.64934
3582000,-13.76765,18.925325,253.96217
3583000,-11.816068,14.237512,191.0556
3584000,-13.508054,18.630846,250.01051
3585000,-11.650911,17.579005,235.89568
3586000,-15.17821,18.530963,248.67017
3587000,-11.51038,15.202229,204.00131
3588000,-14.86097,18.538118,248.76618
3589000,-11.749777,17.350732,232.83244
3590000,-11.118094,15.00294,201.32701
3591000,-17.463653,22.131031,296.98009
3592000,-12.106282,19.346458,259.61343
3593000,-13.396712,21.702576,291.23058
3594000,-16.301245,28.983175,388.93018
3595000,-11.811591,25.425386,341.1876
3596000,-9.9475419,22.503863,301.98319
3597000,-12.030477,22.499252,301.92131
3598000,-10.207367,22.210512,298.04666
3599000,-11.466764,21.289247,285.68405
3600000,-15.427737,24.24734,325.3792
3601000,-7.9896894,18.007489,241.64558
3602000,-14.077163,23.476469,315.03475
3603000,-15.647175,21.70136,291.21426
3604000,-16.562911,19.822948,266.00753
3605000,-13.132643,20.09863,269.70695
3606000,-13.601524,18.263179,245.07672
3607000,-13.709727,19.439915,260.86755
3608000,-16.698104,22.058988,296.01333
3609000,-14.710403,23.956014,321.46985
3610000,-5.7436147,17.811077,239.00989
3611000,-11.690146,24.071382,323.01799
3612000,-11.414525,25.867034,347.11416
3613000,-14.673574,29.188573,391.68645
3614000,-10.018093,29.104613,390.55979
3615000,-7.2376264,26.984796,362.1136
3616000,2.131062,17.702961,237.55907
3617000,-2.6250521,23.662154,317.52649
3618000,0.12583008,23.026317,308.99409
3619000,-4.2883434,26.195433,351.521
3620000,-3.6150104,23.680898,317.77802
3621000,-5.6314726,22.26202,298.73785
3622000,-8.8691845,20.338038,272.91962
3623000,-8.0397892,21.765,292.06826
3624000,-9.7490524,20.526233,275.44503
3625000,-11.677304,20.475753,274.76764
3626000,-13.783487,23.096745,309.93918
3627000,-9.8272849,16.951073,227.46935
3628000,-17.515926,26.547687,356.24795
3629000,-9.901579,18.507547,248.35594
3630000,-12.352214,20.517262,275.32465
3631000,-14.710108,25.763241,345.72134
3632000,-11.493446,22.577557,302.9721
3633000,-14.636268,28.006527,375.82437
3634000,-11.468735,24.360575,326.89872
3635000,-6.6655027,20.255596,271.81331
3636000,-4.7659987,20.504302,275.15074
3637000,-9.6662858,21.891669,293.76805
3638000,-12.468737,24.937363,334.63874
3639000,-9.2078986,22.009828,295.35365
3640000,-10.048793,23.602888,316.73119
3641000,-7.8960945,19.767541,265.26401
3642000,-11.108391,22.113324,296.74248
3643000,-19.902082,28.560726,383.26127
3644000,-12.639891,21.453552,287.88889
3645000,-14.0958,21.017658,282.03955
3646000,-13.835209,17.03778,228.63288
3647000,-16.069079,19.729143,264.74875
3648000,-13.038805,19.261108,258.4681
3649000,-18.498092,24.648061,330.75655
3650000,-14.794653,23.215957,311.53889
3651000,-11.381478,23.493997,315.26997
3652000,-10.641636,22.9875,308.4732
3653000,-14.460835,21.919637,294.14336
3654000,-13.722145,19.568128,262.58806
3655000,-17.080173,23.941777,321.2788
3656000,-11.835961,19.789849,265.56337
3657000,-7.114223,18.900718,253.63196
3658000,-13.702799,23.444342,314.60364
3659000,-14.147075,24.321244,326.37093
3660000,-14.917892,25.63974,344.06406
3661000,-15.510928,26.329944,353.32603
3662000,-10.632451,22.959719,308.1004
3663000,-13.255664,23.80492,319.44229
3664000,-11.378622,20.977115,281.49549
3665000,-13.892357,25.122366,337.12133
3666000,-12.989341,24.555386,329.51293
3667000,-10.741796,20.642373,277.00353
3668000,-17.092181,26.093495,350.15307
3669000,-10.976308,18.519338,248.51417
3670000,-14.501248,20.228123,271.44464
3671000,-14.862572,21.026131,282.15325
3672000,-10.079068,20.511353,275.24536
3673000,-11.926913,25.361611,340.3318
3674000,-15.75007,29.604332,397.2656
3675000,-8.9278922,18.94559,254.23411
3676000,-12.223726,27.03535,362.79198
3677000,-12.243725,23.699728,318.03071
3678000,-12.546301,22.236929,298.40116
3679000,-8.3962167,18.712014,251.09972
3680000,-10.129888,21.313792,286.01342
3681000,-6.1750519,20.393037,273.65766
3682000,-9.1905271,23.626072,317.0423
3683000,-8.0954472,23.260888,312.14184
3684000,-14.471547,28.821776,386.76435
3685000,-9.2486056,20.365406,273.28686
3686000,-15.997953,26.842657,360.2062
3687000,-10.26745,21.356105,286.58122
3688000,-10.485944,18.087021,242.71283
3689000,-13.985657,21.609604,289.98297
3690000,-10.817429,20.752343,278.47924
3691000,-15.344325,22.362008,300.07962
3692000,-11.400216,18.42104,247.19509
3693000,-17.278148,21.482976,288.28373
3694000,-18.525675,18.322238,245.86924
3695000,-16.31029,18.612451,249.76367
3696000,-15.949823,20.27734,272.10509
3697000,-14.508661,21.021871,282.09608
3698000,-17.274221,26.092911,350.14524
3699000,-16.236056,23.983574,321.83968
3700000,-15.255758,25.084607,336.61463
3701000,-15.665499,25.433102,341.29115
3702000,-16.877641,29.28147,392.93306
3703000,-16.94882,25.492944,342.09417
3704000,-16.776065,23.96628,321.60762
3705000,-25.813584,28.553154,383.15966
3706000,-13.742453,21.741387,291.75139
3707000,-9.962032,23.060296,309.45006
3708000,-7.4383582,23.189213,311.18001
3709000,-8.2325782,25.868904,347.13925
3710000,-5.6096275,19.080984,256.05099
3711000,-10.793854,21.793886,292.45589
3712000,-15.578742,23.655806,317.44131
3713000,-15.081909,24.072489,323.03285
3714000,-12.555305,18.084465,242.67853
3715000,-11.818889,20.053875,269.10638
3716000,-11.656835,20.804594,279.1804
3717000,-14.417514,21.912365,294.04577
3718000,-12.507179,20.528798,275.47945
3719000,-13.302125,20.261907,271.898
3720000,-8.1407977,16.903044,226.82484
3721000,-14.38226,24.643993,330.70196
3722000,-12.768607,20.840175,279.65788
3723000,-13.701891,23.659911,317.49639
3724000,-11.003443,21.787401,292.36887
3725000,-17.223441,24.392908,327.3326
3726000,-16.29068,22.841353,306.51202
3727000,-15.885808,20.952886,281.17037
3728000,-21.466561,24.145889,324.01781
3729000,-19.006027,21.781655,292.29175
3730000,-17.194456,18.51776,248.49299
3731000,-20.414874,22.963349,308.14911
3732000,-15.831661,20.602516,276.46868
3733000,-17.483608,20.870468,280.06438
3734000,-20.310996,23.02561,308.9846
3735000,-17.372906,22.95412,308.02526
3736000,-12.096791,20.705322,277.84826
3737000,-13.071198,21.592848,289.75812
3738000,-13.944228,23.016472,308.86198
3739000,-11.449015,19.081866,256.06283
3740000,-12.258143,20.67634,277.45934
3741000,-14.117783,19.831087,266.11675
3742000,-20.995752,25.390662,340.72164
3743000,-16.106291,21.379491,286.89504
3744000,-15.893214,20.843586,279.70364
3745000,-13.722469,19.969831,267.97858
3746000,-15.337381,21.442411,287.73938
3747000,-11.424936,21.489363,288.36944
3748000,-13.117717,20.802068,279.1465
3749000,-15.884221,25.776094,345.89382
3750000,-13.125039,22.360598,300.06069
3751000,-13.050772,19.585069,262.81539
3752000,-13.454287,26.324434,353.25208
3753000,-11.475964,24.424746,327.75985
3754000,-11.304142,23.450801,314.69032
3755000,-10.216097,20.048037,269.02804
3756000,-10.628456,23.167261,310.88544
3757000,-7.9198555,23.806547,319.46413
3758000,-10.37958,26.696824,358.24925
3759000,-5.4482785,22.320052,299.51659
3760000,-3.2748248,17.987454,241.37673
3761000,-9.7766357,20.034139,268.84153
3762000,-8.7312878,18.335176,246.04287
3763000,-12.864372,23.024333,308.96747
3764000,-11.20217,23.114295,310.17468
3765000,-6.8410396,23.358164,313.4472
3766000,-6.9717841,18.773917,251.9304
3767000,-11.196436,21.560186,289.31982
3768000,-13.797692,23.114835,310.18193
3769000,-9.8325293,22.993491,308.55358
3770000,-9.2118105,23.426782,314.368
3771000,-8.5187494,23.833329,319.82352
3772000,-10.503435,24.714465,331.64764
3773000,-6.441679,23.180799,311.06711
3774000,-10.171277,24.828741,333.18112
3775000,-14.42491,27.751108,372.39687
3776000,-5.7898895,19.759464,265.15563
3777000,-7.198337,19.564231,262.53576
3778000,-6.0885425,18.833893,252.73523
3779000,-11.556921,24.56574,329.65187
3780000,-10.935742,24.931478,334.55977
3781000,-12.022779,27.115873,363.87253
3782000,-7.0561482,21.070338,282.74647
3783000,-18.66436,30.045228,403.18206
3784000,-6.4887618,20.419664,274.01497
3785000,-11.97092,24.41081,327.57284
3786000,-8.9971205,21.897898,293.85163
3787000,-11.82908,22.5888,303.12297
3788000,-15.51535,25.043038,336.05681
3789000,-16.173488,25.093507,336.73406
3790000,-12.314917,22.009592,295.35049
3791000,-16.063209,22.273658,298.89402
3792000,-15.014363,25.606713,343.62086
3793000,-16.341149,26.754819,359.02749
3794000,-11.539994,23.641919,317.25496
3795000,-14.106334,23.372262,313.63638
3796000,-13.923246,19.532855,262.11472
3797000,-10.606577,21.160599,283.9577
3798000,-7.5586227,19.205862,257.72674
3799000,-10.130217,22.50017,301.93364
3800000,-9.4088554,20.686254,277.59239
3801000,-11.079767,22.057935,295.9992
3802000,-17.816478,32.148883,431.41136
3803000,-7.6194857,19.861166,266.52038
3804000,-12.89923,22.791879,305.84813
3805000,-12.567276,26.47829,355.31671
3806000,-9.537137,23.473392,314.99346
3807000,-4.0016511,20.026224,268.73532
3808000,-11.820627,25.861933,347.04571
3809000,-6.360276,20.427789,274.12399
3810000,-2.8813804,21.412443,287.33724
3811000,-8.871659,28.30399,379.81609
3812000,-5.7022196,23.984798,321.85611
3813000,-6.4030462,23.104492,310.04313
3814000,-4.7553909,23.541839,315.91197
3815000,-9.4515213,26.733437,358.74056
3816000,-10.749511,30.777102,413.0032
3817000,-6.0824765,25.934032,348.01322
3818000,-13.359722,29.307397,393.28097
3819000,-7.999101,21.426471,287.52548
3820000,-15.513393,25.929947,347.9584
3821000,-7.9392359,22.574289,302.92825
3822000,-12.264077,29.618911,397.46123
3823000,-10.508462,29.359303,393.97751
3824000,-7.381094,23.609162,316.81539
3825000,-14.004565,30.012013,402.73633
3826000,-11.155772,27.432186,368.1172
3827000,-8.7746795,24.300241,326.08909
3828000,-13.37499,26.880455,360.71343
3829000,-14.183006,26.054423,349.62876
3830000,-9.3044686,18.96632,254.51229
3831000,-13.432418,24.435594,327.90542
3832000,-12.629142,21.945043,294.48428
3833000,-9.8485718,19.088622,256.15348
3834000,-9.2997868,19.397431,260.29744
3835000,-11.244516,22.131922,296.99204
3836000,-9.1060635,21.216267,284.70472
3837000,-11.132038,24.054879,322.79654
3838000,-11.527385,20.929412,280.85536
3839000,-14.019673,19.866426,266.59097
3840000,-10.511668,16.691403,223.98479
3841000,-18.302686,20.901072,280.47506
3842000,-17.064229,23.485526,315.1563
3843000,-18.048546,24.610819,330.25679
3844000,-12.215279,19.587296,262.84527
3845000,-11.940353,19.70654,264.44543
3846000,-11.412071,18.310338,245.70956
3847000,-11.466281,18.935339,254.09656
3848000,-12.436822,22.600138,303.27512
3849000,-9.1360967,20.257866,271.84377
3850000,-9.6253284,22.583615,303.05339
3851000,-4.8347697,18.686878,250.76242
3852000,-12.114271,23.874639,320.37787
3853000,-8.5689814,20.482669,274.86044
3854000,-11.588383,21.160555,283.95711
3855000,-10.826811,19.433533,260.7819
3856000,-13.457956,21.329527,286.22457
3857000,-14.465662,21.917538,294.1152
3858000,-14.162378,24.514355,328.96232
3859000,-19.615293,27.538477,369.54353
3860000,-18.58329,24.760445,332.26465
3861000,-16.306234,24.962304,334.97343
